gas/nogas,Xvox,Yvox,Zvox,Mvox
0.0,71,99,86,0.00590493061706525
0.0,71,99,89,0.00590493061706525
0.0,71,99,92,0.00590493061706525
0.0,71,99,94,0.00590493061706525
0.0,71,99,110,0.00590493061706525
0.0,71,99,111,0.00590493061706525
0.0,71,99,117,0.00590493061706525
0.0,71,99,123,0.00590493061706525
0.0,71,100,62,0.00590493061706525
0.0,71,100,63,0.00590493061706525
0.0,71,100,76,0.00590493061706525
0.0,71,100,89,0.00590493061706525
0.0,71,100,109,0.00590493061706525
0.0,71,100,113,0.0118098612341305
0.0,71,100,117,0.0118098612341305
0.0,71,100,119,0.00590493061706525
0.0,71,100,122,0.00590493061706525
0.0,71,100,124,0.00590493061706525
0.0,71,100,135,0.00590493061706525
0.0,71,101,58,0.00590493061706525
0.0,71,101,73,0.00590493061706525
0.0,71,101,74,0.00590493061706525
0.0,71,101,100,0.00590493061706525
0.0,71,101,110,0.0118098612341305
0.0,71,101,116,0.00590493061706525
0.0,71,102,57,0.00590493061706525
0.0,71,102,65,0.00590493061706525
0.0,71,102,79,0.00590493061706525
0.0,71,102,108,0.00590493061706525
0.0,71,102,110,0.00590493061706525
0.0,71,102,114,0.00590493061706525
0.0,71,103,42,0.00590493061706525
0.0,71,103,56,0.00590493061706525
0.0,71,103,63,0.00590493061706525
0.0,71,103,73,0.00590493061706525
0.0,71,103,80,0.00590493061706525
0.0,71,103,91,0.00590493061706525
0.0,71,103,102,0.00590493061706525
0.0,71,103,107,0.00590493061706525
0.0,71,103,113,0.00590493061706525
0.0,71,103,136,0.00590493061706525
0.0,71,104,19,0.00590493061706525
0.0,71,104,33,0.00590493061706525
0.0,71,104,59,0.00590493061706525
0.0,71,104,121,0.00590493061706525
0.0,71,104,122,0.00590493061706525
0.0,71,104,126,0.00590493061706525
0.0,71,105,58,0.00590493061706525
0.0,71,105,79,0.00590493061706525
0.0,71,105,81,0.00590493061706525
0.0,71,105,85,0.00590493061706525
0.0,71,105,105,0.00590493061706525
0.0,71,105,108,0.00590493061706525
0.0,71,105,117,0.00590493061706525
0.0,71,105,118,0.00590493061706525
0.0,71,105,121,0.00590493061706525
0.0,71,106,104,0.00590493061706525
0.0,71,106,108,0.00590493061706525
0.0,71,106,110,0.00590493061706525
0.0,71,107,54,0.00590493061706525
0.0,71,107,89,0.00590493061706525
0.0,71,107,111,0.00590493061706525
0.0,71,108,65,0.00590493061706525
0.0,71,108,112,0.0118098612341305
0.0,71,108,115,0.00590493061706525
0.0,71,108,116,0.00590493061706525
0.0,71,109,46,0.00590493061706525
0.0,71,109,57,0.00590493061706525
0.0,71,109,58,0.00590493061706525
0.0,71,109,85,0.00590493061706525
0.0,71,110,29,0.00590493061706525
0.0,71,110,96,0.00590493061706525
0.0,71,110,111,0.00590493061706525
0.0,71,111,54,0.00590493061706525
0.0,71,111,86,0.00590493061706525
0.0,71,111,99,0.00590493061706525
0.0,71,112,74,0.00590493061706525
0.0,71,112,91,0.00590493061706525
0.0,71,113,72,0.00590493061706525
0.0,71,114,81,0.00590493061706525
0.0,71,114,92,0.00590493061706525
0.0,71,115,83,0.00590493061706525
0.0,71,116,65,0.00590493061706525
0.0,71,116,133,0.00590493061706525
0.0,71,117,58,0.00590493061706525
0.0,71,117,86,0.00590493061706525
0.0,71,117,111,0.00590493061706525
0.0,71,118,120,0.00590493061706525
0.0,71,119,53,0.00590493061706525
0.0,71,120,86,0.00590493061706525
0.0,71,120,115,0.00590493061706525
0.0,71,121,82,0.00590493061706525
0.0,71,121,86,0.00590493061706525
0.0,71,121,96,0.00590493061706525
0.0,71,122,66,0.00590493061706525
0.0,71,122,72,0.00590493061706525
0.0,71,122,83,0.00590493061706525
0.0,71,123,50,0.00590493061706525
0.0,71,123,122,0.00590493061706525
0.0,71,124,77,0.00590493061706525
0.0,71,124,84,0.00590493061706525
0.0,71,125,46,0.00590493061706525
0.0,71,126,60,0.00590493061706525
0.0,71,128,43,0.00590493061706525
0.0,71,129,64,0.00590493061706525
0.0,71,130,83,0.00590493061706525
0.0,71,131,83,0.00590493061706525
0.0,71,131,102,0.00590493061706525
0.0,71,132,122,0.00590493061706525
0.0,71,133,128,0.00590493061706525
0.0,71,134,73,0.00590493061706525
0.0,71,135,64,0.00590493061706525
0.0,71,136,82,0.00590493061706525
0.0,71,137,52,0.00590493061706525
0.0,71,139,75,0.00590493061706525
0.0,71,139,104,0.00590493061706525
0.0,71,140,62,0.00590493061706525
0.0,71,143,46,0.00590493061706525
0.0,71,146,64,0.00590493061706525
0.0,71,148,53,0.00590493061706525
0.0,71,148,81,0.00590493061706525
0.0,71,149,89,0.00590493061706525
0.0,71,151,98,0.00590493061706525
0.0,71,152,50,0.00590493061706525
0.0,71,157,87,0.00590493061706525
0.0,72,8,100,0.00590493061706525
0.0,72,14,95,0.00590493061706525
0.0,72,14,97,0.00590493061706525
0.0,72,14,106,0.00590493061706525
0.0,72,15,113,0.00590493061706525
0.0,72,18,98,0.00590493061706525
0.0,72,21,92,0.00590493061706525
0.0,72,22,110,0.00590493061706525
0.0,72,23,100,0.00590493061706525
0.0,72,23,114,0.00590493061706525
0.0,72,24,76,0.00590493061706525
0.0,72,24,110,0.00590493061706525
0.0,72,24,115,0.00590493061706525
0.0,72,25,70,0.00590493061706525
0.0,72,25,85,0.00590493061706525
0.0,72,25,90,0.00590493061706525
0.0,72,25,102,0.00590493061706525
0.0,72,25,121,0.00590493061706525
0.0,72,25,142,0.00590493061706525
0.0,72,26,70,0.00590493061706525
0.0,72,26,132,0.00590493061706525
0.0,72,27,104,0.00590493061706525
0.0,72,27,105,0.00590493061706525
0.0,72,27,124,0.00590493061706525
0.0,72,29,136,0.00590493061706525
0.0,72,30,106,0.00590493061706525
0.0,72,30,110,0.00590493061706525
0.0,72,30,115,0.00590493061706525
0.0,72,30,133,0.00590493061706525
0.0,72,31,70,0.00590493061706525
0.0,72,31,72,0.00590493061706525
0.0,72,31,120,0.00590493061706525
0.0,72,31,121,0.00590493061706525
0.0,72,31,136,0.00590493061706525
0.0,72,31,143,0.00590493061706525
0.0,72,32,111,0.00590493061706525
0.0,72,32,125,0.00590493061706525
0.0,72,33,102,0.00590493061706525
0.0,72,33,117,0.00590493061706525
0.0,72,33,121,0.00590493061706525
0.0,72,33,140,0.00590493061706525
0.0,72,34,123,0.00590493061706525
0.0,72,34,128,0.00590493061706525
0.0,72,34,134,0.00590493061706525
0.0,72,35,92,0.00590493061706525
0.0,72,35,138,0.00590493061706525
0.0,72,35,141,0.00590493061706525
0.0,72,36,114,0.00590493061706525
0.0,72,36,117,0.00590493061706525
0.0,72,36,130,0.00590493061706525
0.0,72,37,82,0.00590493061706525
0.0,72,37,84,0.00590493061706525
0.0,72,37,102,0.00590493061706525
0.0,72,37,114,0.00590493061706525
0.0,72,37,117,0.0118098612341305
0.0,72,37,125,0.00590493061706525
0.0,72,37,149,0.00590493061706525
0.0,72,38,83,0.00590493061706525
0.0,72,38,118,0.00590493061706525
0.0,72,38,119,0.00590493061706525
0.0,72,38,142,0.00590493061706525
0.0,72,39,81,0.00590493061706525
0.0,72,39,87,0.00590493061706525
0.0,72,39,90,0.00590493061706525
0.0,72,39,99,0.00590493061706525
0.0,72,39,120,0.00590493061706525
0.0,72,39,123,0.00590493061706525
0.0,72,39,125,0.00590493061706525
0.0,72,39,139,0.00590493061706525
0.0,72,40,89,0.00590493061706525
0.0,72,40,105,0.00590493061706525
0.0,72,40,109,0.00590493061706525
0.0,72,40,116,0.00590493061706525
0.0,72,40,123,0.0118098612341305
0.0,72,40,136,0.00590493061706525
0.0,72,40,146,0.00590493061706525
0.0,72,41,41,0.00590493061706525
0.0,72,41,106,0.00590493061706525
0.0,72,41,113,0.00590493061706525
0.0,72,41,117,0.00590493061706525
0.0,72,41,119,0.00590493061706525
0.0,72,41,137,0.00590493061706525
0.0,72,41,138,0.00590493061706525
0.0,72,42,70,0.00590493061706525
0.0,72,42,115,0.00590493061706525
0.0,72,42,121,0.00590493061706525
0.0,72,42,132,0.00590493061706525
0.0,72,43,97,0.00590493061706525
0.0,72,43,111,0.00590493061706525
0.0,72,43,124,0.00590493061706525
0.0,72,43,125,0.00590493061706525
0.0,72,43,127,0.00590493061706525
0.0,72,43,132,0.00590493061706525
0.0,72,43,141,0.00590493061706525
0.0,72,43,146,0.00590493061706525
0.0,72,43,155,0.00590493061706525
0.0,72,44,63,0.00590493061706525
0.0,72,44,102,0.00590493061706525
0.0,72,44,104,0.00590493061706525
0.0,72,44,119,0.00590493061706525
0.0,72,44,125,0.0118098612341305
0.0,72,44,154,0.00590493061706525
0.0,72,45,78,0.00590493061706525
0.0,72,45,104,0.00590493061706525
0.0,72,45,109,0.00590493061706525
0.0,72,45,110,0.00590493061706525
0.0,72,45,115,0.00590493061706525
0.0,72,45,119,0.00590493061706525
0.0,72,45,124,0.00590493061706525
0.0,72,45,128,0.00590493061706525
0.0,72,45,134,0.00590493061706525
0.0,72,45,147,0.00590493061706525
0.0,72,46,52,0.00590493061706525
0.0,72,46,83,0.00590493061706525
0.0,72,46,107,0.00590493061706525
0.0,72,46,113,0.00590493061706525
0.0,72,46,119,0.0118098612341305
0.0,72,46,120,0.00590493061706525
0.0,72,46,133,0.0118098612341305
0.0,72,46,142,0.00590493061706525
0.0,72,46,148,0.00590493061706525
0.0,72,47,65,0.00590493061706525
0.0,72,47,66,0.00590493061706525
0.0,72,47,93,0.00590493061706525
0.0,72,47,99,0.01771479185119575
0.0,72,47,106,0.00590493061706525
0.0,72,47,111,0.00590493061706525
0.0,72,47,112,0.00590493061706525
0.0,72,47,125,0.00590493061706525
0.0,72,47,128,0.00590493061706525
0.0,72,47,129,0.023619722468261
0.0,72,47,132,0.00590493061706525
0.0,72,47,140,0.00590493061706525
0.0,72,47,150,0.00590493061706525
0.0,72,48,77,0.00590493061706525
0.0,72,48,96,0.00590493061706525
0.0,72,48,104,0.00590493061706525
0.0,72,48,107,0.00590493061706525
0.0,72,48,110,0.00590493061706525
0.0,72,48,111,0.00590493061706525
0.0,72,48,119,0.00590493061706525
0.0,72,48,129,0.00590493061706525
0.0,72,48,133,0.00590493061706525
0.0,72,48,144,0.0118098612341305
0.0,72,48,148,0.00590493061706525
0.0,72,49,67,0.00590493061706525
0.0,72,49,83,0.00590493061706525
0.0,72,49,86,0.00590493061706525
0.0,72,49,93,0.00590493061706525
0.0,72,49,100,0.00590493061706525
0.0,72,49,107,0.00590493061706525
0.0,72,49,117,0.00590493061706525
0.0,72,49,133,0.00590493061706525
0.0,72,49,138,0.00590493061706525
0.0,72,49,139,0.00590493061706525
0.0,72,49,142,0.00590493061706525
0.0,72,49,146,0.00590493061706525
0.0,72,50,73,0.00590493061706525
0.0,72,50,76,0.00590493061706525
0.0,72,50,91,0.00590493061706525
0.0,72,50,106,0.00590493061706525
0.0,72,50,115,0.00590493061706525
0.0,72,50,118,0.00590493061706525
0.0,72,50,128,0.00590493061706525
0.0,72,50,135,0.00590493061706525
0.0,72,50,142,0.00590493061706525
0.0,72,50,147,0.00590493061706525
0.0,72,51,86,0.0118098612341305
0.0,72,51,95,0.00590493061706525
0.0,72,51,97,0.0118098612341305
0.0,72,51,100,0.0118098612341305
0.0,72,51,114,0.00590493061706525
0.0,72,51,117,0.00590493061706525
0.0,72,51,118,0.00590493061706525
0.0,72,51,120,0.00590493061706525
0.0,72,51,121,0.00590493061706525
0.0,72,51,129,0.00590493061706525
0.0,72,51,146,0.00590493061706525
0.0,72,52,99,0.00590493061706525
0.0,72,52,100,0.00590493061706525
0.0,72,52,105,0.0118098612341305
0.0,72,52,106,0.00590493061706525
0.0,72,52,113,0.0118098612341305
0.0,72,52,115,0.00590493061706525
0.0,72,52,116,0.00590493061706525
0.0,72,52,122,0.00590493061706525
0.0,72,52,123,0.00590493061706525
0.0,72,52,127,0.00590493061706525
0.0,72,52,128,0.00590493061706525
0.0,72,53,85,0.00590493061706525
0.0,72,53,94,0.00590493061706525
0.0,72,53,97,0.00590493061706525
0.0,72,53,107,0.00590493061706525
0.0,72,53,115,0.00590493061706525
0.0,72,53,116,0.00590493061706525
0.0,72,53,117,0.0118098612341305
0.0,72,53,124,0.00590493061706525
0.0,72,53,127,0.00590493061706525
0.0,72,53,137,0.00590493061706525
0.0,72,54,74,0.00590493061706525
0.0,72,54,94,0.0118098612341305
0.0,72,54,106,0.00590493061706525
0.0,72,54,108,0.00590493061706525
0.0,72,54,112,0.00590493061706525
0.0,72,54,116,0.00590493061706525
0.0,72,54,122,0.00590493061706525
0.0,72,54,123,0.00590493061706525
0.0,72,54,132,0.00590493061706525
0.0,72,54,134,0.0118098612341305
0.0,72,54,136,0.00590493061706525
0.0,72,54,138,0.00590493061706525
0.0,72,54,139,0.00590493061706525
0.0,72,54,145,0.00590493061706525
0.0,72,54,150,0.00590493061706525
0.0,72,54,161,0.00590493061706525
0.0,72,54,167,0.00590493061706525
0.0,72,55,103,0.00590493061706525
0.0,72,55,105,0.00590493061706525
0.0,72,55,107,0.00590493061706525
0.0,72,55,114,0.00590493061706525
0.0,72,55,115,0.00590493061706525
0.0,72,55,122,0.00590493061706525
0.0,72,55,125,0.00590493061706525
0.0,72,55,126,0.00590493061706525
0.0,72,55,127,0.00590493061706525
0.0,72,55,128,0.00590493061706525
0.0,72,55,142,0.00590493061706525
0.0,72,56,67,0.00590493061706525
0.0,72,56,71,0.00590493061706525
0.0,72,56,85,0.00590493061706525
0.0,72,56,94,0.00590493061706525
0.0,72,56,95,0.00590493061706525
0.0,72,56,97,0.0118098612341305
0.0,72,56,99,0.0118098612341305
0.0,72,56,100,0.00590493061706525
0.0,72,56,112,0.00590493061706525
0.0,72,56,119,0.00590493061706525
0.0,72,56,129,0.00590493061706525
0.0,72,56,130,0.00590493061706525
0.0,72,57,61,0.00590493061706525
0.0,72,57,70,0.00590493061706525
0.0,72,57,107,0.00590493061706525
0.0,72,57,111,0.00590493061706525
0.0,72,57,113,0.00590493061706525
0.0,72,57,119,0.00590493061706525
0.0,72,57,121,0.00590493061706525
0.0,72,57,122,0.0118098612341305
0.0,72,57,125,0.00590493061706525
0.0,72,57,128,0.00590493061706525
0.0,72,57,129,0.00590493061706525
0.0,72,57,136,0.00590493061706525
0.0,72,57,137,0.0118098612341305
0.0,72,57,139,0.01771479185119575
0.0,72,57,142,0.00590493061706525
0.0,72,57,146,0.00590493061706525
0.0,72,57,217,0.00590493061706525
0.0,72,58,54,0.00590493061706525
0.0,72,58,93,0.00590493061706525
0.0,72,58,94,0.00590493061706525
0.0,72,58,100,0.00590493061706525
0.0,72,58,105,0.01771479185119575
0.0,72,58,107,0.00590493061706525
0.0,72,58,108,0.00590493061706525
0.0,72,58,110,0.00590493061706525
0.0,72,58,113,0.00590493061706525
0.0,72,58,118,0.00590493061706525
0.0,72,58,124,0.00590493061706525
0.0,72,58,125,0.00590493061706525
0.0,72,58,138,0.00590493061706525
0.0,72,58,143,0.00590493061706525
0.0,72,59,59,0.00590493061706525
0.0,72,59,84,0.00590493061706525
0.0,72,59,85,0.00590493061706525
0.0,72,59,99,0.00590493061706525
0.0,72,59,100,0.00590493061706525
0.0,72,59,102,0.00590493061706525
0.0,72,59,110,0.00590493061706525
0.0,72,59,111,0.00590493061706525
0.0,72,59,112,0.00590493061706525
0.0,72,59,115,0.0118098612341305
0.0,72,59,120,0.00590493061706525
0.0,72,59,122,0.00590493061706525
0.0,72,59,127,0.00590493061706525
0.0,72,59,134,0.00590493061706525
0.0,72,59,137,0.00590493061706525
0.0,72,59,138,0.00590493061706525
0.0,72,59,144,0.00590493061706525
0.0,72,59,151,0.00590493061706525
0.0,72,60,88,0.00590493061706525
0.0,72,60,91,0.00590493061706525
0.0,72,60,95,0.00590493061706525
0.0,72,60,96,0.00590493061706525
0.0,72,60,98,0.00590493061706525
0.0,72,60,100,0.00590493061706525
0.0,72,60,101,0.00590493061706525
0.0,72,60,104,0.00590493061706525
0.0,72,60,109,0.00590493061706525
0.0,72,60,110,0.00590493061706525
0.0,72,60,111,0.0118098612341305
0.0,72,60,114,0.00590493061706525
0.0,72,60,115,0.0118098612341305
0.0,72,60,119,0.00590493061706525
0.0,72,60,125,0.00590493061706525
0.0,72,60,131,0.00590493061706525
0.0,72,60,134,0.00590493061706525
0.0,72,61,95,0.00590493061706525
0.0,72,61,99,0.01771479185119575
0.0,72,61,102,0.00590493061706525
0.0,72,61,104,0.0118098612341305
0.0,72,61,105,0.00590493061706525
0.0,72,61,110,0.00590493061706525
0.0,72,61,112,0.00590493061706525
0.0,72,61,113,0.00590493061706525
0.0,72,61,116,0.0118098612341305
0.0,72,61,120,0.00590493061706525
0.0,72,61,122,0.00590493061706525
0.0,72,61,131,0.0118098612341305
0.0,72,61,132,0.00590493061706525
0.0,72,61,143,0.0118098612341305
0.0,72,62,86,0.00590493061706525
0.0,72,62,92,0.0118098612341305
0.0,72,62,93,0.00590493061706525
0.0,72,62,94,0.00590493061706525
0.0,72,62,102,0.00590493061706525
0.0,72,62,103,0.01771479185119575
0.0,72,62,113,0.00590493061706525
0.0,72,62,114,0.0118098612341305
0.0,72,62,120,0.00590493061706525
0.0,72,62,125,0.00590493061706525
0.0,72,62,132,0.00590493061706525
0.0,72,62,135,0.00590493061706525
0.0,72,62,140,0.00590493061706525
0.0,72,62,143,0.00590493061706525
0.0,72,63,61,0.0118098612341305
0.0,72,63,70,0.00590493061706525
0.0,72,63,78,0.00590493061706525
0.0,72,63,95,0.00590493061706525
0.0,72,63,98,0.00590493061706525
0.0,72,63,101,0.00590493061706525
0.0,72,63,102,0.00590493061706525
0.0,72,63,104,0.00590493061706525
0.0,72,63,105,0.00590493061706525
0.0,72,63,107,0.00590493061706525
0.0,72,63,108,0.00590493061706525
0.0,72,63,110,0.00590493061706525
0.0,72,63,115,0.00590493061706525
0.0,72,63,119,0.0118098612341305
0.0,72,63,120,0.0118098612341305
0.0,72,63,124,0.00590493061706525
0.0,72,63,130,0.00590493061706525
0.0,72,63,131,0.00590493061706525
0.0,72,63,132,0.00590493061706525
0.0,72,63,135,0.00590493061706525
0.0,72,63,144,0.00590493061706525
0.0,72,63,159,0.00590493061706525
0.0,72,64,64,0.00590493061706525
0.0,72,64,84,0.00590493061706525
0.0,72,64,95,0.00590493061706525
0.0,72,64,98,0.00590493061706525
0.0,72,64,99,0.00590493061706525
0.0,72,64,103,0.00590493061706525
0.0,72,64,104,0.00590493061706525
0.0,72,64,105,0.00590493061706525
0.0,72,64,107,0.00590493061706525
0.0,72,64,109,0.00590493061706525
0.0,72,64,111,0.00590493061706525
0.0,72,64,113,0.00590493061706525
0.0,72,64,127,0.00590493061706525
0.0,72,64,134,0.00590493061706525
0.0,72,64,138,0.00590493061706525
0.0,72,64,148,0.00590493061706525
0.0,72,64,152,0.00590493061706525
0.0,72,65,73,0.00590493061706525
0.0,72,65,99,0.00590493061706525
0.0,72,65,100,0.00590493061706525
0.0,72,65,101,0.00590493061706525
0.0,72,65,102,0.00590493061706525
0.0,72,65,108,0.00590493061706525
0.0,72,65,109,0.0118098612341305
0.0,72,65,110,0.0118098612341305
0.0,72,65,111,0.01771479185119575
0.0,72,65,114,0.00590493061706525
0.0,72,65,116,0.01771479185119575
0.0,72,65,120,0.00590493061706525
0.0,72,65,123,0.00590493061706525
0.0,72,65,124,0.00590493061706525
0.0,72,65,126,0.00590493061706525
0.0,72,65,128,0.00590493061706525
0.0,72,65,130,0.00590493061706525
0.0,72,65,131,0.00590493061706525
0.0,72,65,135,0.00590493061706525
0.0,72,65,138,0.00590493061706525
0.0,72,65,147,0.00590493061706525
0.0,72,65,159,0.00590493061706525
0.0,72,65,214,0.00590493061706525
0.0,72,66,68,0.00590493061706525
0.0,72,66,74,0.00590493061706525
0.0,72,66,85,0.00590493061706525
0.0,72,66,92,0.00590493061706525
0.0,72,66,96,0.00590493061706525
0.0,72,66,98,0.00590493061706525
0.0,72,66,103,0.00590493061706525
0.0,72,66,104,0.00590493061706525
0.0,72,66,110,0.00590493061706525
0.0,72,66,111,0.00590493061706525
0.0,72,66,113,0.023619722468261
0.0,72,66,114,0.00590493061706525
0.0,72,66,116,0.0118098612341305
0.0,72,66,118,0.00590493061706525
0.0,72,66,120,0.0118098612341305
0.0,72,66,121,0.00590493061706525
0.0,72,66,122,0.00590493061706525
0.0,72,66,123,0.00590493061706525
0.0,72,66,127,0.00590493061706525
0.0,72,66,128,0.0118098612341305
0.0,72,66,132,0.00590493061706525
0.0,72,66,135,0.00590493061706525
0.0,72,66,146,0.0118098612341305
0.0,72,67,62,0.00590493061706525
0.0,72,67,84,0.00590493061706525
0.0,72,67,96,0.00590493061706525
0.0,72,67,100,0.00590493061706525
0.0,72,67,101,0.01771479185119575
0.0,72,67,102,0.00590493061706525
0.0,72,67,104,0.00590493061706525
0.0,72,67,105,0.00590493061706525
0.0,72,67,106,0.00590493061706525
0.0,72,67,108,0.0118098612341305
0.0,72,67,110,0.00590493061706525
0.0,72,67,111,0.00590493061706525
0.0,72,67,112,0.0118098612341305
0.0,72,67,113,0.0118098612341305
0.0,72,67,114,0.023619722468261
0.0,72,67,115,0.0118098612341305
0.0,72,67,116,0.00590493061706525
0.0,72,67,118,0.0118098612341305
0.0,72,67,119,0.023619722468261
0.0,72,67,120,0.023619722468261
0.0,72,67,121,0.01771479185119575
0.0,72,67,125,0.00590493061706525
0.0,72,67,126,0.00590493061706525
0.0,72,67,130,0.00590493061706525
0.0,72,67,131,0.00590493061706525
0.0,72,67,134,0.00590493061706525
0.0,72,67,137,0.00590493061706525
0.0,72,67,138,0.00590493061706525
0.0,72,67,149,0.00590493061706525
0.0,72,68,82,0.00590493061706525
0.0,72,68,94,0.00590493061706525
0.0,72,68,98,0.00590493061706525
0.0,72,68,103,0.00590493061706525
0.0,72,68,105,0.01771479185119575
0.0,72,68,107,0.00590493061706525
0.0,72,68,108,0.0118098612341305
0.0,72,68,109,0.00590493061706525
0.0,72,68,110,0.01771479185119575
0.0,72,68,111,0.00590493061706525
0.0,72,68,112,0.01771479185119575
0.0,72,68,113,0.029524653085326247
0.0,72,68,114,0.0118098612341305
0.0,72,68,115,0.01771479185119575
0.0,72,68,116,0.00590493061706525
0.0,72,68,117,0.0118098612341305
0.0,72,68,118,0.00590493061706525
0.0,72,68,119,0.01771479185119575
0.0,72,68,120,0.0118098612341305
0.0,72,68,121,0.00590493061706525
0.0,72,68,126,0.00590493061706525
0.0,72,68,127,0.00590493061706525
0.0,72,68,129,0.00590493061706525
0.0,72,68,130,0.01771479185119575
0.0,72,68,131,0.00590493061706525
0.0,72,68,132,0.00590493061706525
0.0,72,68,133,0.00590493061706525
0.0,72,68,137,0.00590493061706525
0.0,72,68,139,0.00590493061706525
0.0,72,68,141,0.00590493061706525
0.0,72,68,152,0.00590493061706525
0.0,72,69,87,0.0118098612341305
0.0,72,69,101,0.00590493061706525
0.0,72,69,102,0.00590493061706525
0.0,72,69,103,0.00590493061706525
0.0,72,69,106,0.01771479185119575
0.0,72,69,107,0.0118098612341305
0.0,72,69,110,0.0118098612341305
0.0,72,69,111,0.00590493061706525
0.0,72,69,112,0.01771479185119575
0.0,72,69,114,0.00590493061706525
0.0,72,69,115,0.01771479185119575
0.0,72,69,116,0.01771479185119575
0.0,72,69,117,0.023619722468261
0.0,72,69,118,0.023619722468261
0.0,72,69,119,0.00590493061706525
0.0,72,69,120,0.00590493061706525
0.0,72,69,121,0.00590493061706525
0.0,72,69,125,0.00590493061706525
0.0,72,69,126,0.00590493061706525
0.0,72,69,127,0.00590493061706525
0.0,72,69,128,0.00590493061706525
0.0,72,69,132,0.00590493061706525
0.0,72,69,137,0.00590493061706525
0.0,72,69,138,0.00590493061706525
0.0,72,69,141,0.01771479185119575
0.0,72,69,147,0.00590493061706525
0.0,72,70,43,0.00590493061706525
0.0,72,70,77,0.00590493061706525
0.0,72,70,85,0.0118098612341305
0.0,72,70,89,0.00590493061706525
0.0,72,70,93,0.00590493061706525
0.0,72,70,94,0.00590493061706525
0.0,72,70,97,0.00590493061706525
0.0,72,70,98,0.0118098612341305
0.0,72,70,99,0.00590493061706525
0.0,72,70,102,0.00590493061706525
0.0,72,70,104,0.0118098612341305
0.0,72,70,109,0.023619722468261
0.0,72,70,111,0.00590493061706525
0.0,72,70,112,0.01771479185119575
0.0,72,70,113,0.029524653085326247
0.0,72,70,114,0.023619722468261
0.0,72,70,115,0.029524653085326247
0.0,72,70,116,0.04133451431945675
0.0,72,70,117,0.029524653085326247
0.0,72,70,118,0.01771479185119575
0.0,72,70,119,0.0118098612341305
0.0,72,70,120,0.023619722468261
0.0,72,70,121,0.0118098612341305
0.0,72,70,122,0.00590493061706525
0.0,72,70,125,0.00590493061706525
0.0,72,70,126,0.00590493061706525
0.0,72,70,128,0.00590493061706525
0.0,72,70,131,0.00590493061706525
0.0,72,70,132,0.00590493061706525
0.0,72,70,133,0.00590493061706525
0.0,72,70,143,0.0118098612341305
0.0,72,70,146,0.00590493061706525
0.0,72,70,153,0.00590493061706525
0.0,72,71,65,0.00590493061706525
0.0,72,71,82,0.00590493061706525
0.0,72,71,93,0.00590493061706525
0.0,72,71,94,0.0118098612341305
0.0,72,71,97,0.00590493061706525
0.0,72,71,99,0.0118098612341305
0.0,72,71,100,0.00590493061706525
0.0,72,71,102,0.00590493061706525
0.0,72,71,105,0.00590493061706525
0.0,72,71,106,0.00590493061706525
0.0,72,71,107,0.00590493061706525
0.0,72,71,109,0.00590493061706525
0.0,72,71,111,0.023619722468261
0.0,72,71,112,0.047239444936522
0.0,72,71,113,0.0118098612341305
0.0,72,71,114,0.04133451431945675
0.0,72,71,115,0.04133451431945675
0.0,72,71,116,0.0826690286389135
0.0,72,71,117,0.029524653085326247
0.0,72,71,118,0.0118098612341305
0.0,72,71,119,0.023619722468261
0.0,72,71,120,0.0118098612341305
0.0,72,71,121,0.0118098612341305
0.0,72,71,123,0.01771479185119575
0.0,72,71,124,0.00590493061706525
0.0,72,71,126,0.0118098612341305
0.0,72,71,129,0.00590493061706525
0.0,72,71,130,0.0118098612341305
0.0,72,71,131,0.00590493061706525
0.0,72,71,134,0.00590493061706525
0.0,72,71,137,0.0118098612341305
0.0,72,71,138,0.00590493061706525
0.0,72,71,140,0.00590493061706525
0.0,72,72,55,0.00590493061706525
0.0,72,72,59,0.00590493061706525
0.0,72,72,86,0.00590493061706525
0.0,72,72,91,0.00590493061706525
0.0,72,72,95,0.00590493061706525
0.0,72,72,101,0.00590493061706525
0.0,72,72,102,0.00590493061706525
0.0,72,72,107,0.00590493061706525
0.0,72,72,108,0.0118098612341305
0.0,72,72,109,0.01771479185119575
0.0,72,72,110,0.0118098612341305
0.0,72,72,111,0.01771479185119575
0.0,72,72,112,0.0354295837023915
0.0,72,72,113,0.0118098612341305
0.0,72,72,114,0.029524653085326247
0.0,72,72,115,0.0826690286389135
0.0,72,72,116,0.12400354295837024
0.0,72,72,117,0.08857395925597875
0.0,72,72,118,0.04133451431945675
0.0,72,72,119,0.0118098612341305
0.0,72,72,120,0.023619722468261
0.0,72,72,121,0.0118098612341305
0.0,72,72,122,0.0118098612341305
0.0,72,72,123,0.0118098612341305
0.0,72,72,125,0.0118098612341305
0.0,72,72,127,0.0118098612341305
0.0,72,72,128,0.0118098612341305
0.0,72,72,131,0.0118098612341305
0.0,72,72,135,0.00590493061706525
0.0,72,72,136,0.00590493061706525
0.0,72,72,139,0.00590493061706525
0.0,72,72,152,0.00590493061706525
0.0,72,73,75,0.00590493061706525
0.0,72,73,84,0.00590493061706525
0.0,72,73,92,0.00590493061706525
0.0,72,73,101,0.00590493061706525
0.0,72,73,103,0.00590493061706525
0.0,72,73,106,0.00590493061706525
0.0,72,73,109,0.023619722468261
0.0,72,73,110,0.01771479185119575
0.0,72,73,111,0.0118098612341305
