gas/nogas,Xvox,Yvox,Zvox,Mvox
0.0,46,198,99,0.00590493061706525
0.0,46,198,102,0.00590493061706525
0.0,46,198,104,0.00590493061706525
0.0,46,198,106,0.00590493061706525
0.0,46,198,112,0.00590493061706525
0.0,46,198,123,0.00590493061706525
0.0,46,199,49,0.00590493061706525
0.0,46,199,53,0.00590493061706525
0.0,46,199,56,0.00590493061706525
0.0,46,199,68,0.00590493061706525
0.0,46,199,71,0.00590493061706525
0.0,46,199,72,0.00590493061706525
0.0,46,199,74,0.00590493061706525
0.0,46,199,75,0.00590493061706525
0.0,46,199,77,0.00590493061706525
0.0,46,199,83,0.00590493061706525
0.0,46,199,87,0.0118098612341305
0.0,46,199,103,0.0118098612341305
0.0,46,199,116,0.00590493061706525
0.0,46,200,52,0.00590493061706525
0.0,46,200,57,0.00590493061706525
0.0,46,200,60,0.0118098612341305
0.0,46,200,78,0.00590493061706525
0.0,46,200,92,0.00590493061706525
0.0,46,200,97,0.00590493061706525
0.0,46,200,98,0.00590493061706525
0.0,46,200,113,0.00590493061706525
0.0,46,201,2,0.00590493061706525
0.0,46,201,30,0.00590493061706525
0.0,46,201,51,0.00590493061706525
0.0,46,201,63,0.00590493061706525
0.0,46,201,74,0.00590493061706525
0.0,46,201,78,0.00590493061706525
0.0,46,201,92,0.00590493061706525
0.0,46,201,108,0.00590493061706525
0.0,46,201,116,0.00590493061706525
0.0,46,202,39,0.00590493061706525
0.0,46,202,57,0.00590493061706525
0.0,46,202,75,0.00590493061706525
0.0,46,202,83,0.00590493061706525
0.0,46,202,91,0.00590493061706525
0.0,46,202,92,0.00590493061706525
0.0,46,202,93,0.00590493061706525
0.0,46,202,102,0.00590493061706525
0.0,46,202,104,0.00590493061706525
0.0,46,202,105,0.00590493061706525
0.0,46,202,119,0.0118098612341305
0.0,46,203,59,0.00590493061706525
0.0,46,203,68,0.023619722468261
0.0,46,203,79,0.00590493061706525
0.0,46,203,84,0.00590493061706525
0.0,46,203,91,0.00590493061706525
0.0,46,203,95,0.00590493061706525
0.0,46,203,107,0.00590493061706525
0.0,46,203,118,0.00590493061706525
0.0,46,204,40,0.00590493061706525
0.0,46,204,42,0.00590493061706525
0.0,46,204,43,0.00590493061706525
0.0,46,204,62,0.00590493061706525
0.0,46,204,63,0.0118098612341305
0.0,46,204,65,0.00590493061706525
0.0,46,204,92,0.00590493061706525
0.0,46,204,101,0.00590493061706525
0.0,46,204,107,0.00590493061706525
0.0,46,205,27,0.00590493061706525
0.0,46,205,44,0.0118098612341305
0.0,46,205,46,0.00590493061706525
0.0,46,205,54,0.00590493061706525
0.0,46,205,63,0.0118098612341305
0.0,46,205,71,0.00590493061706525
0.0,46,205,74,0.00590493061706525
0.0,46,205,77,0.00590493061706525
0.0,46,205,79,0.00590493061706525
0.0,46,205,89,0.00590493061706525
0.0,46,205,93,0.00590493061706525
0.0,46,205,110,0.00590493061706525
0.0,46,205,119,0.00590493061706525
0.0,46,205,120,0.00590493061706525
0.0,46,206,90,0.00590493061706525
0.0,46,206,94,0.00590493061706525
0.0,46,206,105,0.00590493061706525
0.0,46,206,110,0.00590493061706525
0.0,46,207,59,0.00590493061706525
0.0,46,207,82,0.00590493061706525
0.0,46,207,84,0.00590493061706525
0.0,46,207,85,0.00590493061706525
0.0,46,207,88,0.0118098612341305
0.0,46,207,107,0.00590493061706525
0.0,46,207,108,0.00590493061706525
0.0,46,208,48,0.00590493061706525
0.0,46,208,76,0.00590493061706525
0.0,46,208,83,0.00590493061706525
0.0,46,208,85,0.00590493061706525
0.0,46,208,104,0.00590493061706525
0.0,46,209,63,0.00590493061706525
0.0,46,209,69,0.00590493061706525
0.0,46,209,110,0.00590493061706525
0.0,46,210,75,0.00590493061706525
0.0,46,210,88,0.00590493061706525
0.0,46,210,104,0.00590493061706525
0.0,46,210,105,0.00590493061706525
0.0,46,211,61,0.00590493061706525
0.0,46,211,74,0.00590493061706525
0.0,46,211,82,0.00590493061706525
0.0,46,211,101,0.00590493061706525
0.0,46,211,104,0.00590493061706525
0.0,46,212,53,0.00590493061706525
0.0,46,212,72,0.00590493061706525
0.0,46,212,79,0.00590493061706525
0.0,46,212,80,0.00590493061706525
0.0,46,212,82,0.00590493061706525
0.0,46,212,84,0.00590493061706525
0.0,46,212,88,0.00590493061706525
0.0,46,212,94,0.00590493061706525
0.0,46,212,97,0.00590493061706525
0.0,46,213,51,0.00590493061706525
0.0,46,213,54,0.00590493061706525
0.0,46,213,70,0.00590493061706525
0.0,46,213,76,0.0118098612341305
0.0,46,213,87,0.00590493061706525
0.0,46,213,96,0.00590493061706525
0.0,46,213,100,0.00590493061706525
0.0,46,213,101,0.00590493061706525
0.0,46,214,62,0.00590493061706525
0.0,46,214,64,0.00590493061706525
0.0,46,214,66,0.00590493061706525
0.0,46,214,72,0.00590493061706525
0.0,46,214,74,0.00590493061706525
0.0,46,215,62,0.00590493061706525
0.0,46,215,79,0.00590493061706525
0.0,46,215,84,0.00590493061706525
0.0,46,215,86,0.00590493061706525
0.0,46,215,91,0.00590493061706525
0.0,46,215,98,0.00590493061706525
0.0,46,215,103,0.00590493061706525
0.0,46,216,58,0.00590493061706525
0.0,46,216,71,0.00590493061706525
0.0,46,216,73,0.00590493061706525
0.0,46,216,81,0.00590493061706525
0.0,46,216,84,0.00590493061706525
0.0,46,217,66,0.00590493061706525
0.0,46,217,72,0.00590493061706525
0.0,46,217,96,0.00590493061706525
0.0,46,217,106,0.00590493061706525
0.0,46,218,71,0.00590493061706525
0.0,46,218,78,0.00590493061706525
0.0,46,218,108,0.00590493061706525
0.0,46,219,94,0.00590493061706525
0.0,46,220,64,0.00590493061706525
0.0,46,220,65,0.00590493061706525
0.0,46,220,74,0.00590493061706525
0.0,46,220,81,0.00590493061706525
0.0,46,220,90,0.00590493061706525
0.0,46,220,100,0.00590493061706525
0.0,46,221,66,0.00590493061706525
0.0,46,221,86,0.0118098612341305
0.0,46,221,87,0.00590493061706525
0.0,46,222,60,0.0118098612341305
0.0,46,222,80,0.00590493061706525
0.0,46,223,60,0.0118098612341305
0.0,46,223,87,0.00590493061706525
0.0,46,223,101,0.00590493061706525
0.0,46,224,52,0.00590493061706525
0.0,46,224,78,0.00590493061706525
0.0,46,224,80,0.00590493061706525
0.0,46,224,105,0.00590493061706525
0.0,46,225,76,0.00590493061706525
0.0,46,225,80,0.00590493061706525
0.0,46,226,59,0.00590493061706525
0.0,46,226,82,0.00590493061706525
0.0,46,226,90,0.00590493061706525
0.0,46,226,101,0.00590493061706525
0.0,46,227,62,0.00590493061706525
0.0,46,227,72,0.00590493061706525
0.0,46,227,89,0.00590493061706525
0.0,46,228,77,0.00590493061706525
0.0,46,231,62,0.00590493061706525
0.0,46,233,62,0.00590493061706525
0.0,46,235,66,0.00590493061706525
0.0,46,237,70,0.00590493061706525
0.0,47,55,79,0.00590493061706525
0.0,47,57,84,0.00590493061706525
0.0,47,57,94,0.00590493061706525
0.0,47,58,92,0.00590493061706525
0.0,47,59,66,0.00590493061706525
0.0,47,67,74,0.00590493061706525
0.0,47,74,66,0.00590493061706525
0.0,47,75,72,0.00590493061706525
0.0,47,78,79,0.00590493061706525
0.0,47,79,68,0.00590493061706525
0.0,47,81,79,0.00590493061706525
0.0,47,85,68,0.00590493061706525
0.0,47,87,84,0.00590493061706525
0.0,47,95,75,0.00590493061706525
0.0,47,96,94,0.00590493061706525
0.0,47,98,76,0.00590493061706525
0.0,47,99,77,0.00590493061706525
0.0,47,126,103,0.00590493061706525
0.0,47,127,87,0.0118098612341305
0.0,47,128,88,0.0118098612341305
0.0,47,128,104,0.00590493061706525
0.0,47,130,89,0.00590493061706525
0.0,47,130,103,0.00590493061706525
0.0,47,133,107,0.00590493061706525
0.0,47,133,109,0.00590493061706525
0.0,47,135,92,0.00590493061706525
0.0,47,136,97,0.00590493061706525
0.0,47,137,85,0.00590493061706525
0.0,47,137,94,0.00590493061706525
0.0,47,137,100,0.00590493061706525
0.0,47,140,95,0.00590493061706525
0.0,47,142,109,0.00590493061706525
0.0,47,143,94,0.00590493061706525
0.0,47,144,98,0.00590493061706525
0.0,47,145,85,0.00590493061706525
0.0,47,145,118,0.00590493061706525
0.0,47,146,82,0.00590493061706525
0.0,47,146,86,0.00590493061706525
0.0,47,147,102,0.00590493061706525
0.0,47,148,97,0.00590493061706525
0.0,47,150,85,0.00590493061706525
0.0,47,150,106,0.00590493061706525
0.0,47,153,94,0.00590493061706525
0.0,47,154,85,0.00590493061706525
0.0,47,154,100,0.00590493061706525
0.0,47,155,106,0.00590493061706525
0.0,47,157,85,0.00590493061706525
0.0,47,157,95,0.00590493061706525
0.0,47,158,80,0.00590493061706525
0.0,47,158,108,0.00590493061706525
0.0,47,159,82,0.00590493061706525
0.0,47,160,92,0.00590493061706525
0.0,47,160,93,0.00590493061706525
0.0,47,161,77,0.00590493061706525
0.0,47,161,79,0.00590493061706525
0.0,47,161,110,0.00590493061706525
0.0,47,162,77,0.0118098612341305
0.0,47,162,82,0.00590493061706525
0.0,47,162,85,0.0118098612341305
0.0,47,162,94,0.00590493061706525
0.0,47,162,112,0.00590493061706525
0.0,47,163,79,0.00590493061706525
0.0,47,163,92,0.00590493061706525
0.0,47,163,93,0.00590493061706525
0.0,47,163,95,0.00590493061706525
0.0,47,163,97,0.00590493061706525
0.0,47,163,113,0.00590493061706525
0.0,47,164,74,0.00590493061706525
0.0,47,164,89,0.00590493061706525
0.0,47,165,79,0.00590493061706525
0.0,47,165,88,0.00590493061706525
0.0,47,165,92,0.00590493061706525
0.0,47,165,94,0.00590493061706525
0.0,47,165,97,0.0118098612341305
0.0,47,165,98,0.00590493061706525
0.0,47,165,100,0.00590493061706525
0.0,47,165,101,0.00590493061706525
0.0,47,166,83,0.00590493061706525
0.0,47,166,95,0.00590493061706525
0.0,47,167,79,0.00590493061706525
0.0,47,167,80,0.00590493061706525
0.0,47,167,89,0.00590493061706525
0.0,47,167,93,0.00590493061706525
0.0,47,167,100,0.00590493061706525
0.0,47,167,102,0.00590493061706525
0.0,47,168,84,0.00590493061706525
0.0,47,168,96,0.0118098612341305
0.0,47,168,100,0.00590493061706525
0.0,47,168,104,0.00590493061706525
0.0,47,168,111,0.00590493061706525
0.0,47,169,63,0.0118098612341305
0.0,47,169,75,0.00590493061706525
0.0,47,169,85,0.00590493061706525
0.0,47,169,86,0.00590493061706525
0.0,47,169,89,0.00590493061706525
0.0,47,169,90,0.00590493061706525
0.0,47,169,93,0.0118098612341305
0.0,47,169,103,0.00590493061706525
0.0,47,170,74,0.00590493061706525
0.0,47,170,76,0.00590493061706525
0.0,47,170,77,0.00590493061706525
0.0,47,170,79,0.00590493061706525
0.0,47,170,81,0.00590493061706525
0.0,47,170,89,0.00590493061706525
0.0,47,170,95,0.0118098612341305
0.0,47,170,96,0.00590493061706525
0.0,47,170,106,0.0118098612341305
0.0,47,171,68,0.00590493061706525
0.0,47,171,72,0.00590493061706525
0.0,47,171,83,0.00590493061706525
0.0,47,171,85,0.00590493061706525
0.0,47,171,87,0.00590493061706525
0.0,47,171,92,0.00590493061706525
0.0,47,171,108,0.00590493061706525
0.0,47,172,84,0.00590493061706525
0.0,47,172,85,0.00590493061706525
0.0,47,172,89,0.00590493061706525
0.0,47,172,99,0.00590493061706525
0.0,47,172,107,0.00590493061706525
0.0,47,172,109,0.00590493061706525
0.0,47,172,110,0.00590493061706525
0.0,47,173,87,0.00590493061706525
0.0,47,173,90,0.00590493061706525
0.0,47,173,95,0.00590493061706525
0.0,47,173,97,0.00590493061706525
0.0,47,173,107,0.0118098612341305
0.0,47,174,77,0.00590493061706525
0.0,47,174,86,0.0118098612341305
0.0,47,174,90,0.00590493061706525
0.0,47,174,93,0.00590493061706525
0.0,47,174,94,0.00590493061706525
0.0,47,174,101,0.0118098612341305
0.0,47,175,5,0.00590493061706525
0.0,47,175,28,0.00590493061706525
0.0,47,175,82,0.00590493061706525
0.0,47,175,83,0.00590493061706525
0.0,47,175,85,0.00590493061706525
0.0,47,175,88,0.00590493061706525
0.0,47,175,91,0.00590493061706525
0.0,47,175,92,0.00590493061706525
0.0,47,175,93,0.01771479185119575
0.0,47,175,97,0.00590493061706525
0.0,47,175,101,0.00590493061706525
0.0,47,176,80,0.00590493061706525
0.0,47,176,82,0.00590493061706525
0.0,47,176,86,0.00590493061706525
0.0,47,176,92,0.0118098612341305
0.0,47,176,93,0.0118098612341305
0.0,47,176,96,0.00590493061706525
0.0,47,176,103,0.00590493061706525
0.0,47,176,105,0.00590493061706525
0.0,47,177,2,0.00590493061706525
0.0,47,177,36,0.0118098612341305
0.0,47,177,61,0.00590493061706525
0.0,47,177,66,0.00590493061706525
0.0,47,177,67,0.0118098612341305
0.0,47,177,68,0.00590493061706525
0.0,47,177,82,0.00590493061706525
0.0,47,177,84,0.00590493061706525
0.0,47,177,86,0.00590493061706525
0.0,47,177,87,0.00590493061706525
0.0,47,177,89,0.00590493061706525
0.0,47,177,106,0.00590493061706525
0.0,47,177,108,0.00590493061706525
0.0,47,177,109,0.00590493061706525
0.0,47,178,69,0.00590493061706525
0.0,47,178,84,0.00590493061706525
0.0,47,178,85,0.00590493061706525
0.0,47,178,92,0.00590493061706525
0.0,47,178,93,0.0118098612341305
0.0,47,178,96,0.0118098612341305
0.0,47,178,101,0.00590493061706525
0.0,47,178,106,0.00590493061706525
0.0,47,179,8,0.00590493061706525
0.0,47,179,68,0.00590493061706525
0.0,47,179,69,0.00590493061706525
0.0,47,179,70,0.00590493061706525
0.0,47,179,79,0.0118098612341305
0.0,47,179,80,0.00590493061706525
0.0,47,179,86,0.00590493061706525
0.0,47,179,87,0.00590493061706525
0.0,47,179,90,0.00590493061706525
0.0,47,179,92,0.0118098612341305
0.0,47,179,94,0.00590493061706525
0.0,47,179,95,0.00590493061706525
0.0,47,179,106,0.00590493061706525
0.0,47,180,48,0.00590493061706525
0.0,47,180,51,0.00590493061706525
0.0,47,180,66,0.00590493061706525
0.0,47,180,75,0.00590493061706525
0.0,47,180,76,0.00590493061706525
0.0,47,180,79,0.00590493061706525
0.0,47,180,80,0.00590493061706525
0.0,47,180,83,0.0118098612341305
0.0,47,180,86,0.00590493061706525
0.0,47,180,87,0.01771479185119575
0.0,47,180,88,0.00590493061706525
0.0,47,180,90,0.00590493061706525
0.0,47,180,97,0.00590493061706525
0.0,47,180,100,0.0118098612341305
0.0,47,181,49,0.00590493061706525
0.0,47,181,61,0.00590493061706525
0.0,47,181,65,0.00590493061706525
0.0,47,181,67,0.00590493061706525
0.0,47,181,70,0.00590493061706525
0.0,47,181,75,0.00590493061706525
0.0,47,181,79,0.00590493061706525
0.0,47,181,80,0.0118098612341305
0.0,47,181,81,0.00590493061706525
0.0,47,181,82,0.00590493061706525
0.0,47,181,85,0.00590493061706525
0.0,47,181,87,0.00590493061706525
0.0,47,181,91,0.0118098612341305
0.0,47,181,92,0.0118098612341305
0.0,47,181,93,0.00590493061706525
0.0,47,181,105,0.00590493061706525
0.0,47,182,57,0.00590493061706525
0.0,47,182,65,0.00590493061706525
0.0,47,182,66,0.00590493061706525
0.0,47,182,78,0.00590493061706525
0.0,47,182,89,0.00590493061706525
0.0,47,182,91,0.00590493061706525
0.0,47,182,92,0.0118098612341305
0.0,47,182,96,0.00590493061706525
0.0,47,182,106,0.00590493061706525
0.0,47,183,58,0.00590493061706525
0.0,47,183,60,0.00590493061706525
0.0,47,183,61,0.00590493061706525
0.0,47,183,73,0.00590493061706525
0.0,47,183,79,0.00590493061706525
0.0,47,183,81,0.00590493061706525
0.0,47,183,82,0.00590493061706525
0.0,47,183,83,0.0118098612341305
0.0,47,183,84,0.00590493061706525
0.0,47,183,86,0.00590493061706525
0.0,47,183,89,0.00590493061706525
0.0,47,183,90,0.00590493061706525
0.0,47,183,93,0.00590493061706525
0.0,47,183,94,0.00590493061706525
0.0,47,183,95,0.00590493061706525
0.0,47,183,99,0.00590493061706525
0.0,47,183,100,0.0118098612341305
0.0,47,184,54,0.00590493061706525
0.0,47,184,56,0.00590493061706525
0.0,47,184,71,0.00590493061706525
0.0,47,184,74,0.00590493061706525
0.0,47,184,75,0.00590493061706525
0.0,47,184,76,0.00590493061706525
0.0,47,184,82,0.00590493061706525
0.0,47,184,83,0.023619722468261
0.0,47,184,85,0.01771479185119575
0.0,47,184,87,0.00590493061706525
0.0,47,184,88,0.00590493061706525
0.0,47,184,89,0.00590493061706525
0.0,47,184,95,0.01771479185119575
0.0,47,184,101,0.00590493061706525
0.0,47,184,103,0.00590493061706525
0.0,47,185,1,0.00590493061706525
0.0,47,185,58,0.00590493061706525
0.0,47,185,78,0.00590493061706525
0.0,47,185,83,0.00590493061706525
0.0,47,185,84,0.0118098612341305
0.0,47,185,85,0.00590493061706525
0.0,47,185,90,0.00590493061706525
0.0,47,185,91,0.00590493061706525
0.0,47,185,92,0.00590493061706525
0.0,47,185,95,0.00590493061706525
0.0,47,185,105,0.0118098612341305
0.0,47,185,108,0.00590493061706525
0.0,47,186,46,0.00590493061706525
0.0,47,186,53,0.00590493061706525
0.0,47,186,78,0.00590493061706525
0.0,47,186,82,0.00590493061706525
0.0,47,186,84,0.00590493061706525
0.0,47,186,85,0.00590493061706525
0.0,47,186,86,0.00590493061706525
0.0,47,186,87,0.0118098612341305
0.0,47,186,88,0.00590493061706525
0.0,47,186,89,0.00590493061706525
0.0,47,186,92,0.00590493061706525
0.0,47,186,94,0.00590493061706525
0.0,47,186,95,0.00590493061706525
0.0,47,186,96,0.00590493061706525
0.0,47,186,98,0.00590493061706525
0.0,47,186,103,0.0118098612341305
0.0,47,187,57,0.00590493061706525
0.0,47,187,75,0.00590493061706525
0.0,47,187,76,0.00590493061706525
0.0,47,187,80,0.00590493061706525
0.0,47,187,81,0.00590493061706525
0.0,47,187,85,0.00590493061706525
0.0,47,187,90,0.00590493061706525
0.0,47,187,92,0.00590493061706525
0.0,47,187,97,0.00590493061706525
0.0,47,187,100,0.00590493061706525
0.0,47,187,101,0.00590493061706525
0.0,47,188,48,0.00590493061706525
0.0,47,188,57,0.00590493061706525
0.0,47,188,58,0.023619722468261
0.0,47,188,66,0.00590493061706525
0.0,47,188,73,0.00590493061706525
0.0,47,188,78,0.00590493061706525
0.0,47,188,82,0.00590493061706525
0.0,47,188,88,0.0118098612341305
0.0,47,188,92,0.00590493061706525
0.0,47,188,104,0.00590493061706525
0.0,47,189,38,0.00590493061706525
0.0,47,189,55,0.00590493061706525
0.0,47,189,63,0.00590493061706525
0.0,47,189,65,0.0118098612341305
0.0,47,189,71,0.00590493061706525
0.0,47,189,72,0.00590493061706525
0.0,47,189,75,0.00590493061706525
0.0,47,189,78,0.01771479185119575
0.0,47,189,79,0.00590493061706525
0.0,47,189,81,0.00590493061706525
0.0,47,189,84,0.0118098612341305
0.0,47,189,87,0.00590493061706525
0.0,47,189,88,0.00590493061706525
0.0,47,189,89,0.00590493061706525
0.0,47,189,90,0.00590493061706525
0.0,47,189,94,0.00590493061706525
0.0,47,189,99,0.00590493061706525
0.0,47,189,109,0.00590493061706525
0.0,47,190,76,0.0118098612341305
0.0,47,190,77,0.00590493061706525
0.0,47,190,79,0.00590493061706525
0.0,47,190,80,0.00590493061706525
0.0,47,190,82,0.00590493061706525
0.0,47,190,86,0.01771479185119575
0.0,47,190,89,0.00590493061706525
0.0,47,190,92,0.00590493061706525
0.0,47,190,94,0.00590493061706525
0.0,47,191,55,0.00590493061706525
0.0,47,191,64,0.00590493061706525
0.0,47,191,74,0.00590493061706525
0.0,47,191,79,0.0118098612341305
0.0,47,191,83,0.00590493061706525
0.0,47,191,84,0.0118098612341305
0.0,47,191,86,0.0118098612341305
0.0,47,191,87,0.0118098612341305
0.0,47,191,95,0.0118098612341305
0.0,47,192,62,0.00590493061706525
0.0,47,192,73,0.0118098612341305
0.0,47,192,77,0.01771479185119575
0.0,47,192,79,0.0118098612341305
0.0,47,192,84,0.00590493061706525
0.0,47,192,86,0.00590493061706525
0.0,47,192,89,0.0118098612341305
0.0,47,192,91,0.00590493061706525
0.0,47,192,93,0.00590493061706525
0.0,47,192,106,0.00590493061706525
0.0,47,193,38,0.00590493061706525
0.0,47,193,55,0.00590493061706525
0.0,47,193,66,0.00590493061706525
0.0,47,193,75,0.00590493061706525
0.0,47,193,76,0.00590493061706525
0.0,47,193,78,0.00590493061706525
0.0,47,193,79,0.00590493061706525
0.0,47,193,82,0.00590493061706525
0.0,47,193,85,0.0118098612341305
0.0,47,193,89,0.00590493061706525
0.0,47,193,91,0.00590493061706525
0.0,47,193,92,0.00590493061706525
0.0,47,193,93,0.00590493061706525
0.0,47,193,103,0.00590493061706525
0.0,47,193,110,0.00590493061706525
0.0,47,193,113,0.00590493061706525
0.0,47,194,67,0.00590493061706525
0.0,47,194,73,0.0118098612341305
0.0,47,194,74,0.00590493061706525
0.0,47,194,84,0.00590493061706525
0.0,47,194,87,0.00590493061706525
0.0,47,194,88,0.00590493061706525
0.0,47,194,90,0.00590493061706525
0.0,47,194,92,0.00590493061706525
0.0,47,194,93,0.00590493061706525
0.0,47,194,94,0.00590493061706525
0.0,47,194,97,0.00590493061706525
0.0,47,194,103,0.00590493061706525
0.0,47,194,106,0.00590493061706525
0.0,47,194,109,0.00590493061706525
0.0,47,195,55,0.00590493061706525
0.0,47,195,65,0.00590493061706525
0.0,47,195,66,0.00590493061706525
0.0,47,195,71,0.00590493061706525
0.0,47,195,73,0.00590493061706525
0.0,47,195,78,0.00590493061706525
0.0,47,195,90,0.00590493061706525
0.0,47,195,100,0.00590493061706525
0.0,47,195,105,0.00590493061706525
0.0,47,195,106,0.00590493061706525
0.0,47,195,108,0.00590493061706525
0.0,47,196,33,0.00590493061706525
0.0,47,196,49,0.00590493061706525
0.0,47,196,71,0.0118098612341305
0.0,47,196,76,0.00590493061706525
0.0,47,196,80,0.00590493061706525
0.0,47,196,81,0.00590493061706525
0.0,47,196,83,0.00590493061706525
0.0,47,196,84,0.00590493061706525
0.0,47,196,85,0.00590493061706525
0.0,47,196,90,0.00590493061706525
0.0,47,196,92,0.00590493061706525
0.0,47,196,96,0.00590493061706525
0.0,47,196,98,0.00590493061706525
0.0,47,196,100,0.00590493061706525
0.0,47,196,108,0.00590493061706525
0.0,47,197,31,0.00590493061706525
0.0,47,197,53,0.00590493061706525
0.0,47,197,62,0.00590493061706525
0.0,47,197,64,0.00590493061706525
0.0,47,197,65,0.00590493061706525
0.0,47,197,69,0.00590493061706525
0.0,47,197,70,0.00590493061706525
0.0,47,197,76,0.00590493061706525
0.0,47,197,78,0.00590493061706525
0.0,47,197,88,0.0118098612341305
0.0,47,197,89,0.00590493061706525
0.0,47,197,92,0.0118098612341305
0.0,47,197,102,0.00590493061706525
0.0,47,198,43,0.00590493061706525
0.0,47,198,59,0.00590493061706525
0.0,47,198,62,0.00590493061706525
0.0,47,198,63,0.00590493061706525
0.0,47,198,73,0.00590493061706525
0.0,47,198,74,0.00590493061706525
0.0,47,198,77,0.00590493061706525
0.0,47,198,81,0.00590493061706525
0.0,47,198,82,0.00590493061706525
0.0,47,198,85,0.00590493061706525
0.0,47,198,91,0.00590493061706525
0.0,47,198,94,0.00590493061706525
0.0,47,198,107,0.00590493061706525
0.0,47,199,52,0.00590493061706525
0.0,47,199,59,0.00590493061706525
0.0,47,199,60,0.00590493061706525
0.0,47,199,61,0.00590493061706525
0.0,47,199,63,0.00590493061706525
0.0,47,199,65,0.00590493061706525
0.0,47,199,66,0.00590493061706525
0.0,47,199,77,0.00590493061706525
0.0,47,199,94,0.00590493061706525
0.0,47,199,98,0.00590493061706525
0.0,47,199,109,0.00590493061706525
0.0,47,199,110,0.00590493061706525
0.0,47,199,122,0.00590493061706525
0.0,47,200,63,0.00590493061706525
0.0,47,200,76,0.00590493061706525
0.0,47,200,85,0.00590493061706525
0.0,47,200,87,0.00590493061706525
0.0,47,200,91,0.00590493061706525
0.0,47,200,93,0.00590493061706525
0.0,47,200,94,0.0118098612341305
0.0,47,200,109,0.00590493061706525
0.0,47,201,45,0.00590493061706525
0.0,47,201,49,0.00590493061706525
0.0,47,201,64,0.00590493061706525
0.0,47,201,68,0.00590493061706525
0.0,47,201,70,0.00590493061706525
0.0,47,201,81,0.00590493061706525
0.0,47,201,84,0.0118098612341305
0.0,47,201,92,0.00590493061706525
0.0,47,201,93,0.00590493061706525
0.0,47,201,97,0.00590493061706525
0.0,47,201,102,0.00590493061706525
0.0,47,201,105,0.00590493061706525
0.0,47,201,116,0.00590493061706525
0.0,47,201,120,0.00590493061706525
0.0,47,202,47,0.00590493061706525
0.0,47,202,56,0.00590493061706525
0.0,47,202,61,0.00590493061706525
0.0,47,202,66,0.00590493061706525
0.0,47,202,69,0.00590493061706525
0.0,47,202,78,0.00590493061706525
0.0,47,202,87,0.00590493061706525
0.0,47,202,104,0.00590493061706525
0.0,47,202,109,0.00590493061706525
0.0,47,203,61,0.00590493061706525
0.0,47,203,75,0.00590493061706525
0.0,47,203,77,0.00590493061706525
0.0,47,203,80,0.00590493061706525
0.0,47,203,91,0.00590493061706525
0.0,47,203,96,0.00590493061706525
0.0,47,203,97,0.00590493061706525
0.0,47,203,114,0.00590493061706525
0.0,47,204,40,0.00590493061706525
0.0,47,204,57,0.00590493061706525
0.0,47,204,62,0.00590493061706525
0.0,47,204,70,0.0118098612341305
0.0,47,204,78,0.00590493061706525
0.0,47,204,90,0.00590493061706525
0.0,47,204,96,0.00590493061706525
0.0,47,204,100,0.00590493061706525
0.0,47,204,104,0.00590493061706525
0.0,47,205,54,0.00590493061706525
0.0,47,205,62,0.0118098612341305
0.0,47,205,74,0.00590493061706525
0.0,47,205,76,0.00590493061706525
0.0,47,205,78,0.00590493061706525
0.0,47,205,103,0.00590493061706525
0.0,47,205,104,0.00590493061706525
0.0,47,205,112,0.00590493061706525
0.0,47,205,113,0.00590493061706525
0.0,47,206,27,0.00590493061706525
0.0,47,206,66,0.00590493061706525
0.0,47,206,84,0.00590493061706525
0.0,47,206,96,0.00590493061706525
0.0,47,206,99,0.00590493061706525
0.0,47,206,106,0.00590493061706525
0.0,47,207,59,0.00590493061706525
0.0,47,207,62,0.00590493061706525
0.0,47,207,74,0.00590493061706525
0.0,47,207,76,0.00590493061706525
0.0,47,207,86,0.00590493061706525
0.0,47,207,87,0.00590493061706525
0.0,47,207,88,0.00590493061706525
0.0,47,207,96,0.00590493061706525
0.0,47,208,60,0.00590493061706525
0.0,47,208,73,0.00590493061706525
0.0,47,208,81,0.00590493061706525
0.0,47,208,90,0.00590493061706525
0.0,47,208,96,0.00590493061706525
0.0,47,208,97,0.00590493061706525
0.0,47,209,89,0.00590493061706525
0.0,47,209,92,0.00590493061706525
0.0,47,209,99,0.00590493061706525
0.0,47,209,104,0.0118098612341305
0.0,47,210,62,0.0118098612341305
0.0,47,210,76,0.0118098612341305
0.0,47,210,78,0.00590493061706525
0.0,47,210,95,0.00590493061706525
0.0,47,211,64,0.00590493061706525
0.0,47,211,66,0.00590493061706525
0.0,47,211,68,0.00590493061706525
0.0,47,211,79,0.00590493061706525
0.0,47,211,80,0.00590493061706525
0.0,47,211,82,0.01771479185119575
0.0,47,211,113,0.00590493061706525
0.0,47,212,54,0.00590493061706525
0.0,47,212,66,0.00590493061706525
0.0,47,212,73,0.00590493061706525
0.0,47,212,74,0.00590493061706525
0.0,47,212,80,0.00590493061706525
0.0,47,212,88,0.00590493061706525
0.0,47,212,90,0.00590493061706525
0.0,47,212,101,0.00590493061706525
0.0,47,212,103,0.00590493061706525
0.0,47,212,112,0.00590493061706525
0.0,47,213,54,0.00590493061706525
0.0,47,213,59,0.00590493061706525
0.0,47,213,62,0.00590493061706525
0.0,47,213,70,0.00590493061706525
0.0,47,213,80,0.00590493061706525
0.0,47,213,81,0.00590493061706525
